JWSTScienceFunPad-27.jpeg,5,"(47, 79, 79)","(255, 250, 250)",291,11687500,5565790,0.48,1
HADOPI_RA_2014-2015-109.jpeg,10,"(47, 79, 79)","(85, 107, 47)",3,21972210,0,0.0,1
HADOPI_RA_2014-2015-127.jpeg,9,"(255, 250, 250)","(230, 230, 250)",1098,21972210,3682074,0.17,1
Risques et pollution Programme immo  Clichy-2.jpeg,27,"(255, 250, 250)","(248, 248, 255)",1353,24171498,64715,0.0,1
JWSTScienceFunPad-9.jpeg,4,"(255, 250, 250)","(248, 248, 255)",463,11687500,1800790,0.15,1
Apple_SR_2020_Progress_Report_FR-114.jpeg,3,"(255, 250, 250)","(230, 230, 250)",3,23375000,282240,0.01,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-12.jpeg,29,"(222, 184, 135)","(47, 79, 79)",1464,24171498,15206279,0.63,1
HADOPI_RA_2014-2015-0.jpeg,26,"(230, 230, 250)","(216, 191, 216)",133,21972210,2098207,0.1,1
Risques et pollution programme immo Gardenia-4.jpeg,4,"(255, 250, 250)","(230, 230, 250)",1479,24171498,7400343,0.31,1
WebbMediaKit-16.jpeg,15,"(47, 79, 79)","(70, 130, 180)",676,23375000,11201281,0.48,1
JWSTScienceFunPad-3.jpeg,5,"(255, 250, 250)","(47, 79, 79)",392,11687500,5348777,0.46,1
adaptation-changement-climatique-fiches-collectivites-16.jpeg,23,"(230, 230, 250)","(135, 206, 235)",1795,24175632,9957925,0.41,1
plan-actions-climat-energie-bd-31.jpeg,31,"(255, 250, 250)","(230, 230, 250)",2222,24171498,6552166,0.27,1
ONERC_Rapport_2010_villes_et_adaptation-22.jpeg,78,"(255, 250, 250)","(255, 255, 240)",1755,24175632,9836176,0.41,1
7750-26.jpeg,20,"(245, 222, 179)","(255, 250, 250)",177,24171498,6493491,0.27,1
WebbMediaKit-13.jpeg,8,"(47, 79, 79)","(255, 250, 250)",1295,23375000,5671679,0.24,1
data_detection_images_1-7.jpeg,7,"(255, 250, 250)","(248, 248, 255)",95,23375000,4968798,0.21,1
HADOPI_RA_2014-2015-53.jpeg,9,"(255, 250, 250)","(248, 248, 255)",1275,21972210,1199378,0.05,1
adaptation-changement-climatique-fiches-collectivites-40.jpeg,36,"(135, 206, 235)","(95, 158, 160)",544,24175632,17063591,0.71,1
adapter_son_territoire_au_changement_climatique_Guide-18.jpeg,46,"(176, 196, 222)","(230, 230, 250)",1000,17790880,9238345,0.52,1
guide_plan_climat_energie_albi_1-11.jpeg,9,"(255, 250, 250)","(230, 230, 250)",1073,24177345,3143479,0.13,1
JWSTScienceFunPad-44.jpeg,3,"(255, 250, 250)","(230, 230, 250)",204,11687500,1102812,0.09,1
JWSTScienceFunPad-25.jpeg,3,"(255, 250, 250)","(230, 230, 250)",54,11687500,7127044,0.61,1
HADOPI_RA_2014-2015-81.jpeg,35,"(255, 250, 250)","(248, 248, 255)",1509,21972210,4618951,0.21,1
HADOPI_RA_2014-2015-133.jpeg,5,"(255, 250, 250)","(248, 248, 255)",1028,21972210,3925221,0.18,1
guide_plan_climat_energie_albi_1-28.jpeg,10,"(230, 230, 250)","(240, 248, 255)",985,24177345,6608148,0.27,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-23.jpeg,12,"(230, 230, 250)","(248, 248, 255)",3,24171498,719068,0.03,1
WebbMediaKit-12.jpeg,27,"(255, 250, 250)","(47, 79, 79)",1303,23375000,6430810,0.28,1
HADOPI_RA_2014-2015-5.jpeg,12,"(47, 79, 79)","(119, 136, 153)",667,21972210,18928423,0.86,1
plan-actions-climat-energie-bd-53.jpeg,11,"(47, 79, 79)","(255, 250, 250)",561,24171498,5011977,0.21,1
Apple_SR_2020_Progress_Report_FR-52.jpeg,18,"(230, 230, 250)","(112, 128, 144)",1308,23375000,9113838,0.39,1
JWSTScienceFunPad-0.jpeg,31,"(139, 69, 19)","(160, 82, 45)",32,11687500,9234624,0.79,1
Apple_SR_2020_Progress_Report_FR-27.jpeg,22,"(230, 230, 250)","(188, 143, 143)",917,23375000,14473822,0.62,1
210913_VILLE DE PARIS_diag de vulnerabi_synthese 53web VF MODIFIEE-6.jpeg,36,"(230, 230, 250)","(248, 248, 255)",1562,24171498,4954677,0.2,1
JWSTScienceFunPad-47.jpeg,25,"(139, 69, 19)","(47, 79, 79)",86,11687500,5301387,0.45,1
